Option,Criterion,Vote,Participant Id,Decision,Incentive,Cohor,Decision Date
Grant 6632: eth my song,Quid Pro Quo,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Already Funded,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Ethereum Connection,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Fundraising / Advertising,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Fraudulent impersonation,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Has Hateful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6635: ServDAO - Building the most rewarding and inclusive veterans community.,Has Harmful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6640: HUPB DAO,Fraudulent impersonation,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6640: HUPB DAO,Has Harmful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6640: HUPB DAO,Has Hateful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Already Funded,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Ethereum Connection,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Fundraising / Advertising,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6657: Build web3 without code,Important Problem,Very Strong,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6657: Build web3 without code,Non-excludable,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6657: Build web3 without code,Non-rivalrous,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6657: Build web3 without code,Team Track record,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Important Problem,Very Strong,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Non-excludable,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Team Track record,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Non-rivalrous,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Fraudulent impersonation,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Has Harmful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Has Hateful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Already Funded,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Ethereum Connection,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Fundraising / Advertising,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Important Problem,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Non-excludable,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Non-rivalrous,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Team Track record,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Fraudulent impersonation,Slightly Oppose,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Has Harmful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Has Hateful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6617: Compass Labs,Important Problem,Very Strong,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6617: Compass Labs,Non-excludable,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6617: Compass Labs,Non-rivalrous,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6617: Compass Labs,Team Track record,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Already Funded,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Ethereum Connection,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Fundraising / Advertising,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6625: Soil - Scalable Open Innovation Ledger,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Fraudulent impersonation,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Has Harmful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6618: The Urban Loop podcast,Has Hateful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6656: Best online essay writing services,Already Funded,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6656: Best online essay writing services,Ethereum Connection,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6656: Best online essay writing services,Fundraising / Advertising,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6656: Best online essay writing services,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6656: Best online essay writing services,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Fraudulent impersonation,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Has Harmful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6627: Wuji Games - Regenerative Gaming,Has Hateful Content,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Already Funded,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Ethereum Connection,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Fundraising / Advertising,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Already Funded,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Ethereum Connection,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Fundraising / Advertising,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Open Source,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Quid Pro Quo,Acceptable,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6629: Ambient Landscapes: NFT Media Player and Creation Suite,Fraudulent impersonation,Slightly Oppose,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6629: Ambient Landscapes: NFT Media Player and Creation Suite,Has Harmful Content,Slightly Oppose,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6629: Ambient Landscapes: NFT Media Player and Creation Suite,Has Hateful Content,Slightly Oppose,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Important Problem,Very Strong,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Non-excludable,Very Strong,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Non-rivalrous,Very Strong,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Team Track record,Slightly Support,7e2186a2-4a38-4720-9b2d-a350fd11f353,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Already Funded,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Ethereum Connection,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Fundraising / Advertising,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Open Source,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6636: The Petricor Experiment,Quid Pro Quo,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Already Funded,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Ethereum Connection,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Fundraising / Advertising,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Open Source,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6643: Uncommon analytics for NFTs and tokens - HypeReveal,Quid Pro Quo,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6629: Ambient Landscapes: NFT Media Player and Creation Suite,Fraudulent impersonation,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6629: Ambient Landscapes: NFT Media Player and Creation Suite,Has Harmful Content,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6629: Ambient Landscapes: NFT Media Player and Creation Suite,Has Hateful Content,Very Weak,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Important Problem,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Non-excludable,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Non-rivalrous,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6660: ETH SD,Team Track record,Acceptable,13c42c8c-e0e7-4e4a-8a99-742d7daa13ba,gc-ebsyvtvnksb,2,5,3/9/2022
Grant 6597: Africa Food Project,Fraudulent impersonation,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Harmful content,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Hateful content,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Already Funded,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Ethereum Connection,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Fundraising / Advertising,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Quid Pro Quo,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Open Source,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Important Problem,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Non-excludable,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Non-rivalrous,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6597: Africa Food Project,Team Track record,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Fraudulent impersonation,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Harmful content,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Hateful content,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Already Funded,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Ethereum Connection,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Fundraising / Advertising,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Quid Pro Quo,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Open Source,Acceptable,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Non-rivalrous,Acceptable,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Non-excludable,Acceptable,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Important Problem,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
"Grant 2271: Kotal - Open source alternative to Infura, AlchemyAPI, QuickNode, BisonTrails.",Team Track record,Acceptable,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Fraudulent impersonation,Acceptable,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Harmful content,Acceptable,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Hateful content,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Already Funded,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Ethereum Connection,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Fundraising / Advertising,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Quid Pro Quo,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Open Source,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Important Problem,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Non-excludable,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Non-rivalrous,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6599: Arcfund fundraising platform,Team Track record,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Fraudulent impersonation,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Harmful content,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Hateful content,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Already Funded,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Ethereum Connection,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Fundraising / Advertising,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Open Source,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Important Problem,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Non-excludable,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Non-rivalrous,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6600: SkillBlock,Team Track record,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Fraudulent impersonation,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Harmful content,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Hateful content,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Already Funded,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Ethereum Connection,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Fundraising / Advertising,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Open Source,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Important Problem,Slightly Support,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Non-excludable,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Non-rivalrous,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6601: GMGH,Team Track record,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6617: Compass Labs,Already Funded,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6617: Compass Labs,Ethereum Connection,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6617: Compass Labs,Fundraising / Advertising,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6617: Compass Labs,Quid Pro Quo,Slightly Oppose,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
Grant 6617: Compass Labs,Open Source,Very Weak,8bece325-b826-4e6c-b62b-8ae6ee6fec81,gc-qlpponbhjxa,1,5,3/9/2022
